season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,WP Saha,Wriddhiman Saha,18,11,26,2,1,163.63,False,False,"{'wickets': 1, 'runs': 57}",5.1,st &dagger;Samson b Lomror,"around the stumps. And gets Saha first ball. He will be disappointed falling this way. Saha skips down the ground to this full ball outside off, but it stays low. Saha misses the slog over midwicket, and is slow to get inside the stumps while Samson pulls off the stumping",
2021.0,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,KS Williamson,Kane Williamson,51,41,63,5,1,124.39,True,True,{},,not out,,
2021.0,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,PK Garg,Priyam Garg,0,1,5,0,0,0.00,False,False,"{'wickets': 3, 'runs': 119}",12.6,c &amp; b Mustafizur Rahman,"<strong>lobbed back, and gone!</strong> Mustafizur bowls a slower ball again, as this is an offcutter on a full length on middle and leg. Garg presents the full face of the bat, but can only chip that back to the bowler, who goes low and across to his right to complete the take. Any twists awaiting us maybe?",
2021.0,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,Abhishek Sharma,Abhishek Sharma,21,16,30,1,1,131.25,False,True,{},,not out,,
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,V Kohli,Virat Kohli,51,42,75,3,3,121.42,True,False,"{'wickets': 3, 'runs': 126}",15.5,c sub (AS Roy) b Milne,"<strong>dances down, and top-edges this pull to deep square leg!</strong> Knuckle ball from Milne on a short of a length on off, as Kohli is too early into that shot. Gets that pull off the edge, as the substitute fielder runs in a few steps forward to complete that catch. Vital wicket for Mumbai here",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,D Padikkal,Devdutt Padikkal,0,4,9,0,0,0.00,False,False,"{'wickets': 1, 'runs': 7}",1.4,c &dagger;de Kock b Bumrah,"<strong>snuffs him out!</strong> Away, away, away, and this time manages to find a thick edge as Padikkal pokes at this, QDK takes an excellent catch moving to his left. <b> Beat him twice, got the edge once and Bumrah has already made a mark tonight. </b> Padikkal made the mistake of poking at that with an angled bat.",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,KS Bharat,Srikar Bharat,32,24,33,2,2,133.33,False,False,"{'wickets': 2, 'runs': 75}",8.5,c Yadav b Chahar,"lofted delightfully but he has picked out the man at wide long-off. Good catch in the end, Chahar has the last laugh. But Bharat has done his job. Right intent in trying to clear the ropes, the execution was a tad off. But he can be happy with his contribution",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,GJ Maxwell,Glenn Maxwell,56,37,51,6,3,151.35,False,False,"{'wickets': 4, 'runs': 161}",18.3,c Boult b Bumrah,"<strong>yorker length ball on off, and that is ballooned to long-on!</strong> Looks to hoick that near yorker just outside off, but gets that off the bottom of the bat to Boult, who barely has to move to take a simple catch. A masterful innings comes to an end, with Maxwell giving RCB hope of a total near 185",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,AB de Villiers,AB de Villiers,11,6,20,1,1,183.33,False,False,"{'wickets': 5, 'runs': 161}",18.4,c &dagger;de Kock b Bumrah,"<strong>two in two, and Bumrah is on a hat-trick!</strong> de Villiers edges it behind to the keeper. That is short of a length just outside off, and climbing on to the batter. de Villiers to upper cut that, but gets a thick edge behind, as RCB lose another one",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,DT Christian,Dan Christian,1,3,10,0,0,33.33,False,True,{},,not out,,
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,Shahbaz Ahmed,Shahbaz Ahmed,1,3,5,0,0,33.33,False,False,"{'wickets': 6, 'runs': 162}",19.2, b Boult,"<strong>cleans him up!</strong> Yorker on off, and the off stump is dislodged! Bowls that right under the bat of Shahbaz at 135kph, as Shahbaz looks to heave that to the on side, but that was too good a ball to do anything with. Right where his captain would have liked, and Boult starts the final over with a dot and a wicket",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,KA Jamieson,Kyle Jamieson,2,2,4,0,0,100.00,False,True,{},,not out,,
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,RG Sharma,Rohit Sharma,43,28,50,5,1,153.57,True,False,"{'wickets': 2, 'runs': 79}",9.6,c Padikkal b Maxwell,"he's hit this straight to long-on! Rohit was looking to muscle this over but didn't quite get hold of it, was the blow off the previous delivery the reason for him not getting enough power? Either way, RCB won't really bother because they know they've got a massive strike.",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Q de Kock,Quinton de Kock,24,23,35,4,0,104.34,False,False,"{'wickets': 1, 'runs': 57}",6.4,c Maxwell b Chahal,"he's hoicked this to deep midwicket where Maxwell takes a good, low catch diving forward. Chahal did de Kock in flight, got this to dip and turn as well. Got the feeling that de Kock ended up dragging it a bit. <strong>Such delightful legspin bowling</strong>",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Ishan Kishan,Ishan Kishan,9,12,19,1,0,75.00,False,False,"{'wickets': 3, 'runs': 81}",10.3,c Patel b Chahal,"<strong>leading edge, and skied to short third man!</strong> Kishan's poor run of form continues. He skipped down to this full ball on off, which was turning away from him a touch after pitching, as he looked to hoick that away to the on side. But that is mistimed, as the bat face closes, and he sends that for an easy take",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,SA Yadav,Suryakumar Yadav,8,9,25,0,0,88.88,False,False,"{'wickets': 5, 'runs': 97}",14.1,c Chahal b Mohammed Siraj,"<strong>nabbed at short third man!</strong> Siraj bowls this fullish and really wide of off. It is an offcutter too, as Suryakumar goes fishing at that away from his body, while also presenting a horizontal bat. The ball flies off the top edge to Chahal, who takes a sitter. It would have been a wide easily had he left that alone",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KH Pandya,Krunal Pandya,5,11,15,0,0,45.45,False,False,"{'wickets': 4, 'runs': 93}",13.1, b Maxwell,"<strong>off stump is uprooted!</strong> Pitches that short on middle, as Krunal dances down to try and swing that away toward deep midwicket or thereabouts. But he seemed to be too early into the shot, as the ball hit his pad and ricocheted to the off stump. Another wicket for Maxwell, and his impressive show today continues",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KA Pollard,Kieron Pollard,7,10,22,0,0,70.00,False,False,"{'wickets': 7, 'runs': 106}",16.2, b Patel,"<strong>clips his leg stump, and Pollard departs too!</strong> <strong>Harshal on a hat-trick</strong>. Pollard is across off a little too soon, as Harshal bowls another slower ball which is very full and dipping on middle. It angles in after pitching, and strikes his leg stump since Pollard is already across his stumps.",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,HH Pandya,Hardik Pandya,3,6,13,0,0,50.00,False,False,"{'wickets': 6, 'runs': 106}",16.1,c Kohli b Patel,"<strong>Kohli runs back at extra cover, and takes that skier!</strong> Hardik is beaten by the lack of pace, as Harshal goes for the scrambled seam ball on a full length outside off. He goes for the slog to the on side, but gets it off the leading edge, as the ball balloons to the off side instead. Harshal has his 20th wicket of the season, and with that, he has just pushed his side further ahead",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,AF Milne,Adam Milne,0,1,14,0,0,0.00,False,False,"{'wickets': 10, 'runs': 111}",18.1, b Patel,"<strong>and the off stump comes off again!</strong> All hands up against another change of pace ball. Milne looks to flick this across the line, but it is a slower ball yet again - in fact, all four of his wickets have now with that lack of pace delivery - as Milne misses and Harshal hits again! Gets his fourth for the day, as Mumbai fold up for their lowest ever score against Royal Challengers in IPL",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,RD Chahar,Rahul Chahar,0,1,2,0,0,0.00,False,False,"{'wickets': 8, 'runs': 106}",16.3,lbw b Patel,"<strong>that is a hat-trick for Harshal, and he is off in celebration!</strong> A third slower ball in a row, and it is dipping on to the batter to be a low full-toss on leg. But Chahar is clipping that from off stump rather, and is struck on the pad. Harshal knew it was out the moment he appealed, and the umpire raised his finger immediately too",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,JJ Bumrah,Jasprit Bumrah,5,6,6,1,0,83.33,False,False,"{'wickets': 9, 'runs': 111}",17.3, b Chahal,"<strong>cleans him up!</strong> The off stump is down and out. Bumrah goes low to sweep this full ball outside off, which is again coming into him. But he plays too early, and is completely beaten by the turn, as the ball strikes the woodwork behind",
2021.0,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,TA Boult,Trent Boult,0,3,5,0,0,0.00,False,True,{},,not out,,
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shubman Gill,Shubman Gill,9,5,8,2,0,180.00,False,False,"{'wickets': 1, 'runs': 10}",0.6,run out (Rayudu),"<strong>direct hit from midwicket, and Gill is gone!</strong> Rayudu with the magic there. Gill came dancing down much before the ball was bowled, as Chahar pitched that on a good length on middle and leg. The ball took his front pad toward midwicket, and Gill set off for a run in a flash. But there was hardly a run there, and so Iyer remained unmoved. But by that time, Gill was already halfway down, and Rayudu had enough time to dislodge the stumps. Gill dived back, but in vain",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,VR Iyer,Venkatesh Iyer,18,15,32,3,0,120.00,False,False,"{'wickets': 2, 'runs': 50}",5.1,c &dagger;Dhoni b Thakur,"and Iyer edges behind first ball! But he <b>reviews belatedly</b>. More drama, as if what we have had so far wasn't enough. Iyer goes flashing at that full delivery wide of off, as he plays with foot movement and away from his body. There is a clear edge, as UltraEdge confirms, and Iyer has to finally walk back",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,RA Tripathi,Rahul Tripathi,45,33,56,4,1,136.36,False,False,"{'wickets': 4, 'runs': 89}",12.2, b Jadeja,"speared in quickly, and Tripathi seems to have pre-meditated a reverse sweep. More of a swipe in the end, as he realises the ball is far too full for that shot. Ends up very late on that, as it crashes into the base of off-stump. Just reward for what has been a spell of very clever bowling from Jadeja",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,EJG Morgan,Eoin Morgan,8,14,18,0,0,57.14,True,False,"{'wickets': 3, 'runs': 70}",9.1,c du Plessis b Hazlewood,"<strong>du Plessis completes a tight catch at the long-on fence!</strong> He hsa taken the catch, but knows that the boundary line is just behind him. So he pops the ball back and goes inside the rope. And by the time he is out again, there is enough time for him to complete that take easily. That was coming high and quick to him, as Morgan slapped that good length ball on middle after coming down and making room. Another low score for Morgan",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,N Rana,Nitish Rana,37,27,58,3,1,137.03,False,True,{},,not out,,
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,AD Russell,Andre Russell,20,15,24,2,1,133.33,False,False,"{'wickets': 5, 'runs': 125}",16.4, b Thakur,"<strong>gone!</strong> Dre Russ is Lord Shardul's latest exploit. It's not a great shot, to be perfectly honest. It's a length ball, just around off, and possibly a subtle change of pace. Russell has wound himself into action and then looked to spank this over midwicket. Just gets the inside edge, and on to the stumps. Quietly makes his way off. That could save Chennai some 20-25 runs right there, you never know...",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,KD Karthik,Dinesh Karthik,26,11,20,3,1,236.36,False,False,"{'wickets': 6, 'runs': 166}",19.4,c &dagger;Dhoni b Hazlewood,"<strong>gone this time?</strong> It's a yorker, and he was looking to run it down towards third man. Collected by Dhoni. It's an umpire's review, but does look out at first glance. Possibly an intended drive to a full ball, with an open face of the bat, but just off the edge.",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,SP Narine,Sunil Narine,0,1,4,0,0,0.00,False,True,{},,not out,,
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,RD Gaikwad,Ruturaj Gaikwad,40,28,38,2,3,142.85,False,False,"{'wickets': 1, 'runs': 74}",8.2,c Morgan b Russell,"<strong>leading edge popped to cover!</strong> Looks to flick this good length ball on middle, but perhaps plays that too early. The ball was again coming into him, and had good bounce too. Morgan leaps on grabbing at that, as Russell roars out after this much-needed wicket for Knight Riders",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,F du Plessis,Faf du Plessis,43,30,53,7,0,143.33,False,False,"{'wickets': 2, 'runs': 102}",11.3,c Ferguson b Prasidh Krishna,"short, slashed, and straight to deep point. Lockie Ferguson seems to have overrun it a bit, and looking into the sun, but has done well to adjust and take it behind him to his right",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,MM Ali,Moeen Ali,32,28,45,2,1,114.28,False,False,"{'wickets': 4, 'runs': 138}",16.4,c Iyer b Ferguson,"short, slapped down towards long on. Venkatesh Iyer is right by the boundary, and does well to ensure he stays well inside. <strong>Another twist in the tale?</strong>",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,AT Rayudu,Ambati Rayudu,10,9,14,1,0,111.11,False,False,"{'wickets': 3, 'runs': 119}",14.2, b Narine,<b>timber this time!</b> Rayudu with another ambitious skip down the wicket. Has ended up missing a length ball just outside off. Spins back just enough to come back in and tickle off. Welcome wicket for Kolkata at this stage,
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SK Raina,Suresh Raina,11,7,19,1,0,157.14,False,False,"{'wickets': 5, 'runs': 142}",17.1,run out (Tripathi/Varun),"fullish, driven towards long off. To the left of the man there, and they have pushed the second. It's a good bit of fielding, though, as Varun whips the bails off. Raina is well short. <strong>No third time lucky for Chinna Thala!</strong>",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,MS Dhoni,MS Dhoni,1,4,8,0,0,25.00,True,False,"{'wickets': 6, 'runs': 142}",17.3, b Varun,"<strong>he dares! He perishes!</strong> Similar length, but this was the one that goes the other way. Tosses it up a touch. Dhoni this time has no option, with the mounting equation, but to go for a big, booming drive. That leaves a substantial gap between bat and pad, and that's exactly where the ball has gone through",
2021.0,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,RA Jadeja,Ravindra Jadeja,22,8,21,2,2,275.00,False,False,"{'wickets': 8, 'runs': 171}",19.5,lbw b Narine,"straighter ball, and he looks to sweep this. <strong>Given out leg before!</strong> Jadeja reviews. May have just got him outside off. Though it might stay on umpire's call. Dot ball in any case. It reveals umpire's call on impact. So Jadeja will have to go back. Super Over, anybody?",
